Country,Year,FAO_Area,FAO_Species_Code,FAO_Species_Name,Species scientific name,Landings
DEU,1934,UNK,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1934,UNK,BLL,Brill,Scophthalmus rhombus,
DEU,1934,UNK,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,1
DEU,1934,UNK,CLU,Clupeoids nei,Clupeoidei,
DEU,1934,UNK,COD,Atlantic cod,Gadus morhua,
DEU,1934,UNK,COE,European conger,Conger conger,
DEU,1934,UNK,CPR,Common prawn,Palaemon serratus,
DEU,1934,UNK,CRE,Edible crab,Cancer pagurus,
DEU,1934,UNK,CSH,Common shrimp,Crangon crangon,
DEU,1934,UNK,DAB,Common dab,Limanda limanda,
DEU,1934,UNK,ELE,European eel,Anguilla anguilla,
DEU,1934,UNK,FIN,Finfishes nei,Osteichthyes,
DEU,1934,UNK,FLE,European flounder,Platichthys flesus,
DEU,1934,UNK,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1934,UNK,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1934,UNK,HAD,Haddock,Melanogrammus aeglefinus,
DEU,1934,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,
DEU,1934,UNK,HER,Atlantic herring,Clupea harengus,
DEU,1934,UNK,HKE,European hake,Merluccius merluccius,
DEU,1934,UNK,LBE,European lobster,Homarus gammarus,
DEU,1934,UNK,LEM,Lemon sole,Microstomus kitt,
DEU,1934,UNK,LIN,Ling,Molva molva,
DEU,1934,UNK,MAC,Atlantic mackerel,Scomber scombrus,
DEU,1934,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1934,UNK,MON,Angler(=Monk),Lophius piscatorius,
DEU,1934,UNK,MUS,Blue mussel,Mytilus edulis,
DEU,1934,UNK,OYX,Flat oysters nei,Ostrea spp,
DEU,1934,UNK,PLE,European plaice,Pleuronectes platessa,
DEU,1934,UNK,POK,Saithe(=Pollock),Pollachius virens,
DEU,1934,UNK,RED,Atlantic redfishes nei,Sebastes spp,
DEU,1934,UNK,SBX,"Porgies, seabreams nei",Sparidae,
DEU,1934,UNK,SHX,"Dogfish sharks, etc. nei",Squaliformes,
DEU,1934,UNK,SKA,Raja rays nei,Raja spp,
DEU,1934,UNK,SLX,Salmonoids nei,Salmonoidei,
DEU,1934,UNK,SME,European smelt,Osmerus eperlanus,1
DEU,1934,UNK,SOL,Common sole,Solea solea,
DEU,1934,UNK,SPR,European sprat,Sprattus sprattus,
DEU,1934,UNK,TUR,Turbot,Psetta maxima,
DEU,1934,UNK,USK,Tusk(=Cusk),Brosme brosme,
DEU,1934,UNK,WHG,Whiting,Merlangius merlangus,
DEU,1934,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1934,Va,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1934,Va,BLL,Brill,Scophthalmus rhombus,
DEU,1934,Va,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,414
DEU,1934,Va,CLU,Clupeoids nei,Clupeoidei,
DEU,1934,Va,COD,Atlantic cod,Gadus morhua,32373
DEU,1934,Va,COE,European conger,Conger conger,
DEU,1934,Va,CPR,Common prawn,Palaemon serratus,
DEU,1934,Va,CRE,Edible crab,Cancer pagurus,
DEU,1934,Va,CSH,Common shrimp,Crangon crangon,
DEU,1934,Va,DAB,Common dab,Limanda limanda,7
DEU,1934,Va,ELE,European eel,Anguilla anguilla,
DEU,1934,Va,FIN,Finfishes nei,Osteichthyes,4346
DEU,1934,Va,FLE,European flounder,Platichthys flesus,
DEU,1934,Va,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1934,Va,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1934,Va,HAD,Haddock,Melanogrammus aeglefinus,4339
DEU,1934,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,318
DEU,1934,Va,HER,Atlantic herring,Clupea harengus,5
DEU,1934,Va,HKE,European hake,Merluccius merluccius,
DEU,1934,Va,LBE,European lobster,Homarus gammarus,
DEU,1934,Va,LEM,Lemon sole,Microstomus kitt,255
DEU,1934,Va,LIN,Ling,Molva molva,2644
DEU,1934,Va,MAC,Atlantic mackerel,Scomber scombrus,
DEU,1934,Va,MEG,Megrim,Lepidorhombus whiffiagonis,313
DEU,1934,Va,MON,Angler(=Monk),Lophius piscatorius,118
DEU,1934,Va,MUS,Blue mussel,Mytilus edulis,
DEU,1934,Va,OYX,Flat oysters nei,Ostrea spp,
DEU,1934,Va,PLE,European plaice,Pleuronectes platessa,104
DEU,1934,Va,POK,Saithe(=Pollock),Pollachius virens,21499
DEU,1934,Va,RED,Atlantic redfishes nei,Sebastes spp,10777
DEU,1934,Va,SBX,"Porgies, seabreams nei",Sparidae,32
DEU,1934,Va,SHX,"Dogfish sharks, etc. nei",Squaliformes,360
DEU,1934,Va,SKA,Raja rays nei,Raja spp,292
DEU,1934,Va,SLX,Salmonoids nei,Salmonoidei,
DEU,1934,Va,SME,European smelt,Osmerus eperlanus,
DEU,1934,Va,SOL,Common sole,Solea solea,
DEU,1934,Va,SPR,European sprat,Sprattus sprattus,
DEU,1934,Va,TUR,Turbot,Psetta maxima,
DEU,1934,Va,USK,Tusk(=Cusk),Brosme brosme,475
DEU,1934,Va,WHG,Whiting,Merlangius merlangus,514
DEU,1934,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,830
DEU,1934,VIa,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1934,VIa,BLL,Brill,Scophthalmus rhombus,
DEU,1934,VIa,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,
DEU,1934,VIa,CLU,Clupeoids nei,Clupeoidei,
DEU,1934,VIa,COD,Atlantic cod,Gadus morhua,3
DEU,1934,VIa,COE,European conger,Conger conger,1
DEU,1934,VIa,CPR,Common prawn,Palaemon serratus,
DEU,1934,VIa,CRE,Edible crab,Cancer pagurus,
DEU,1934,VIa,CSH,Common shrimp,Crangon crangon,
DEU,1934,VIa,DAB,Common dab,Limanda limanda,
DEU,1934,VIa,ELE,European eel,Anguilla anguilla,
DEU,1934,VIa,FIN,Finfishes nei,Osteichthyes,3
DEU,1934,VIa,FLE,European flounder,Platichthys flesus,
DEU,1934,VIa,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1934,VIa,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1934,VIa,HAD,Haddock,Melanogrammus aeglefinus,1
DEU,1934,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
DEU,1934,VIa,HER,Atlantic herring,Clupea harengus,91
DEU,1934,VIa,HKE,European hake,Merluccius merluccius,2
DEU,1934,VIa,LBE,European lobster,Homarus gammarus,
DEU,1934,VIa,LEM,Lemon sole,Microstomus kitt,
DEU,1934,VIa,LIN,Ling,Molva molva,2
DEU,1934,VIa,MAC,Atlantic mackerel,Scomber scombrus,83
DEU,1934,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,1
DEU,1934,VIa,MON,Angler(=Monk),Lophius piscatorius,
DEU,1934,VIa,MUS,Blue mussel,Mytilus edulis,
DEU,1934,VIa,OYX,Flat oysters nei,Ostrea spp,
DEU,1934,VIa,PLE,European plaice,Pleuronectes platessa,
DEU,1934,VIa,POK,Saithe(=Pollock),Pollachius virens,12
DEU,1934,VIa,RED,Atlantic redfishes nei,Sebastes spp,
DEU,1934,VIa,SBX,"Porgies, seabreams nei",Sparidae,1
DEU,1934,VIa,SHX,"Dogfish sharks, etc. nei",Squaliformes,1
DEU,1934,VIa,SKA,Raja rays nei,Raja spp,
DEU,1934,VIa,SLX,Salmonoids nei,Salmonoidei,
DEU,1934,VIa,SME,European smelt,Osmerus eperlanus,
DEU,1934,VIa,SOL,Common sole,Solea solea,
DEU,1934,VIa,SPR,European sprat,Sprattus sprattus,
DEU,1934,VIa,TUR,Turbot,Psetta maxima,
DEU,1934,VIa,USK,Tusk(=Cusk),Brosme brosme,
DEU,1934,VIa,WHG,Whiting,Merlangius merlangus,1
DEU,1934,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1934,"VIIa,f",BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1934,"VIIa,f",BLL,Brill,Scophthalmus rhombus,
DEU,1934,"VIIa,f",CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,
DEU,1934,"VIIa,f",CLU,Clupeoids nei,Clupeoidei,
DEU,1934,"VIIa,f",COD,Atlantic cod,Gadus morhua,2
DEU,1934,"VIIa,f",COE,European conger,Conger conger,
DEU,1934,"VIIa,f",CPR,Common prawn,Palaemon serratus,
DEU,1934,"VIIa,f",CRE,Edible crab,Cancer pagurus,
DEU,1934,"VIIa,f",CSH,Common shrimp,Crangon crangon,
DEU,1934,"VIIa,f",DAB,Common dab,Limanda limanda,
DEU,1934,"VIIa,f",ELE,European eel,Anguilla anguilla,
DEU,1934,"VIIa,f",FIN,Finfishes nei,Osteichthyes,1
DEU,1934,"VIIa,f",FLE,European flounder,Platichthys flesus,
DEU,1934,"VIIa,f",FRF,Freshwater fishes nei,Osteichthyes,
DEU,1934,"VIIa,f",GUX,"Gurnards, searobins nei",Triglidae,1
DEU,1934,"VIIa,f",HAD,Haddock,Melanogrammus aeglefinus,1
DEU,1934,"VIIa,f",HAL,Atlantic halibut,Hippoglossus hippoglossus,
DEU,1934,"VIIa,f",HER,Atlantic herring,Clupea harengus,91
DEU,1934,"VIIa,f",HKE,European hake,Merluccius merluccius,2
DEU,1934,"VIIa,f",LBE,European lobster,Homarus gammarus,
DEU,1934,"VIIa,f",LEM,Lemon sole,Microstomus kitt,
DEU,1934,"VIIa,f",LIN,Ling,Molva molva,3
DEU,1934,"VIIa,f",MAC,Atlantic mackerel,Scomber scombrus,43
DEU,1934,"VIIa,f",MEG,Megrim,Lepidorhombus whiffiagonis,1
DEU,1934,"VIIa,f",MON,Angler(=Monk),Lophius piscatorius,
DEU,1934,"VIIa,f",MUS,Blue mussel,Mytilus edulis,
DEU,1934,"VIIa,f",OYX,Flat oysters nei,Ostrea spp,
DEU,1934,"VIIa,f",PLE,European plaice,Pleuronectes platessa,
DEU,1934,"VIIa,f",POK,Saithe(=Pollock),Pollachius virens,9
DEU,1934,"VIIa,f",RED,Atlantic redfishes nei,Sebastes spp,
DEU,1934,"VIIa,f",SBX,"Porgies, seabreams nei",Sparidae,
DEU,1934,"VIIa,f",SHX,"Dogfish sharks, etc. nei",Squaliformes,1
DEU,1934,"VIIa,f",SKA,Raja rays nei,Raja spp,
DEU,1934,"VIIa,f",SLX,Salmonoids nei,Salmonoidei,
DEU,1934,"VIIa,f",SME,European smelt,Osmerus eperlanus,
DEU,1934,"VIIa,f",SOL,Common sole,Solea solea,
DEU,1934,"VIIa,f",SPR,European sprat,Sprattus sprattus,
DEU,1934,"VIIa,f",TUR,Turbot,Psetta maxima,
DEU,1934,"VIIa,f",USK,Tusk(=Cusk),Brosme brosme,
DEU,1934,"VIIa,f",WHG,Whiting,Merlangius merlangus,2
DEU,1934,"VIIa,f",WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1935,I,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,I,BLL,Brill,Scophthalmus rhombus,
DEU,1935,I,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,536
DEU,1935,I,CLU,Clupeoids nei,Clupeoidei,
DEU,1935,I,COD,Atlantic cod,Gadus morhua,19039
DEU,1935,I,CPR,Common prawn,Palaemon serratus,
DEU,1935,I,CRE,Edible crab,Cancer pagurus,
DEU,1935,I,CSH,Common shrimp,Crangon crangon,
DEU,1935,I,DAB,Common dab,Limanda limanda,20
DEU,1935,I,ELE,European eel,Anguilla anguilla,
DEU,1935,I,FIN,Finfishes nei,Osteichthyes,627
DEU,1935,I,FLE,European flounder,Platichthys flesus,
DEU,1935,I,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1935,I,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1935,I,HAD,Haddock,Melanogrammus aeglefinus,13143
DEU,1935,I,HAL,Atlantic halibut,Hippoglossus hippoglossus,40
DEU,1935,I,HER,Atlantic herring,Clupea harengus,
DEU,1935,I,HKE,European hake,Merluccius merluccius,
DEU,1935,I,LBE,European lobster,Homarus gammarus,
DEU,1935,I,LEM,Lemon sole,Microstomus kitt,
DEU,1935,I,LIN,Ling,Molva molva,4
DEU,1935,I,MAC,Atlantic mackerel,Scomber scombrus,
DEU,1935,I,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,I,MON,Angler(=Monk),Lophius piscatorius,1
DEU,1935,I,MUS,Blue mussel,Mytilus edulis,
DEU,1935,I,OYX,Flat oysters nei,Ostrea spp,
DEU,1935,I,PLE,European plaice,Pleuronectes platessa,57
DEU,1935,I,POK,Saithe(=Pollock),Pollachius virens,352
DEU,1935,I,RED,Atlantic redfishes nei,Sebastes spp,2301
DEU,1935,I,SBX,"Porgies, seabreams nei",Sparidae,6
DEU,1935,I,SHX,"Dogfish sharks, etc. nei",Squaliformes,
DEU,1935,I,SKA,Raja rays nei,Raja spp,1
DEU,1935,I,SLX,Salmonoids nei,Salmonoidei,
DEU,1935,I,SME,European smelt,Osmerus eperlanus,
DEU,1935,I,SOL,Common sole,Solea solea,
DEU,1935,I,SPR,European sprat,Sprattus sprattus,
DEU,1935,I,TUR,Turbot,Psetta maxima,
DEU,1935,I,USK,Tusk(=Cusk),Brosme brosme,5
DEU,1935,I,WHG,Whiting,Merlangius merlangus,
DEU,1935,I,WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1935,IIa,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,IIa,BLL,Brill,Scophthalmus rhombus,
DEU,1935,IIa,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,18
DEU,1935,IIa,CLU,Clupeoids nei,Clupeoidei,
DEU,1935,IIa,COD,Atlantic cod,Gadus morhua,18728
DEU,1935,IIa,CPR,Common prawn,Palaemon serratus,
DEU,1935,IIa,CRE,Edible crab,Cancer pagurus,
DEU,1935,IIa,CSH,Common shrimp,Crangon crangon,
DEU,1935,IIa,DAB,Common dab,Limanda limanda,
DEU,1935,IIa,ELE,European eel,Anguilla anguilla,
DEU,1935,IIa,FIN,Finfishes nei,Osteichthyes,1466
DEU,1935,IIa,FLE,European flounder,Platichthys flesus,
DEU,1935,IIa,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1935,IIa,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1935,IIa,HAD,Haddock,Melanogrammus aeglefinus,9517
DEU,1935,IIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,113
DEU,1935,IIa,HER,Atlantic herring,Clupea harengus,
DEU,1935,IIa,HKE,European hake,Merluccius merluccius,
DEU,1935,IIa,LBE,European lobster,Homarus gammarus,
DEU,1935,IIa,LEM,Lemon sole,Microstomus kitt,1
DEU,1935,IIa,LIN,Ling,Molva molva,132
DEU,1935,IIa,MAC,Atlantic mackerel,Scomber scombrus,
DEU,1935,IIa,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,IIa,MON,Angler(=Monk),Lophius piscatorius,12
DEU,1935,IIa,MUS,Blue mussel,Mytilus edulis,
DEU,1935,IIa,OYX,Flat oysters nei,Ostrea spp,
DEU,1935,IIa,PLE,European plaice,Pleuronectes platessa,
DEU,1935,IIa,POK,Saithe(=Pollock),Pollachius virens,8792
DEU,1935,IIa,RED,Atlantic redfishes nei,Sebastes spp,8535
DEU,1935,IIa,SBX,"Porgies, seabreams nei",Sparidae,10
DEU,1935,IIa,SHX,"Dogfish sharks, etc. nei",Squaliformes,2
DEU,1935,IIa,SKA,Raja rays nei,Raja spp,2
DEU,1935,IIa,SLX,Salmonoids nei,Salmonoidei,
DEU,1935,IIa,SME,European smelt,Osmerus eperlanus,
DEU,1935,IIa,SOL,Common sole,Solea solea,
DEU,1935,IIa,SPR,European sprat,Sprattus sprattus,
DEU,1935,IIa,TUR,Turbot,Psetta maxima,
DEU,1935,IIa,USK,Tusk(=Cusk),Brosme brosme,11
DEU,1935,IIa,WHG,Whiting,Merlangius merlangus,
DEU,1935,IIa,WIT,Witch flounder,Glyptocephalus cynoglossus,1
DEU,1935,IIb,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,IIb,BLL,Brill,Scophthalmus rhombus,
DEU,1935,IIb,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,223
DEU,1935,IIb,CLU,Clupeoids nei,Clupeoidei,
DEU,1935,IIb,COD,Atlantic cod,Gadus morhua,18466
DEU,1935,IIb,CPR,Common prawn,Palaemon serratus,
DEU,1935,IIb,CRE,Edible crab,Cancer pagurus,
DEU,1935,IIb,CSH,Common shrimp,Crangon crangon,
DEU,1935,IIb,DAB,Common dab,Limanda limanda,9
DEU,1935,IIb,ELE,European eel,Anguilla anguilla,
DEU,1935,IIb,FIN,Finfishes nei,Osteichthyes,108
DEU,1935,IIb,FLE,European flounder,Platichthys flesus,
DEU,1935,IIb,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1935,IIb,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1935,IIb,HAD,Haddock,Melanogrammus aeglefinus,1633
DEU,1935,IIb,HAL,Atlantic halibut,Hippoglossus hippoglossus,102
DEU,1935,IIb,HER,Atlantic herring,Clupea harengus,
DEU,1935,IIb,HKE,European hake,Merluccius merluccius,
DEU,1935,IIb,LBE,European lobster,Homarus gammarus,
DEU,1935,IIb,LEM,Lemon sole,Microstomus kitt,
DEU,1935,IIb,LIN,Ling,Molva molva,6
DEU,1935,IIb,MAC,Atlantic mackerel,Scomber scombrus,
DEU,1935,IIb,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,IIb,MON,Angler(=Monk),Lophius piscatorius,
DEU,1935,IIb,MUS,Blue mussel,Mytilus edulis,
DEU,1935,IIb,OYX,Flat oysters nei,Ostrea spp,
DEU,1935,IIb,PLE,European plaice,Pleuronectes platessa,
DEU,1935,IIb,POK,Saithe(=Pollock),Pollachius virens,818
DEU,1935,IIb,RED,Atlantic redfishes nei,Sebastes spp,2429
DEU,1935,IIb,SBX,"Porgies, seabreams nei",Sparidae,
DEU,1935,IIb,SHX,"Dogfish sharks, etc. nei",Squaliformes,
DEU,1935,IIb,SKA,Raja rays nei,Raja spp,7
DEU,1935,IIb,SLX,Salmonoids nei,Salmonoidei,
DEU,1935,IIb,SME,European smelt,Osmerus eperlanus,
DEU,1935,IIb,SOL,Common sole,Solea solea,
DEU,1935,IIb,SPR,European sprat,Sprattus sprattus,
DEU,1935,IIb,TUR,Turbot,Psetta maxima,
DEU,1935,IIb,USK,Tusk(=Cusk),Brosme brosme,1
DEU,1935,IIb,WHG,Whiting,Merlangius merlangus,
DEU,1935,IIb,WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1935,IIIa,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,IIIa,BLL,Brill,Scophthalmus rhombus,57
DEU,1935,IIIa,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,25
DEU,1935,IIIa,CLU,Clupeoids nei,Clupeoidei,
DEU,1935,IIIa,COD,Atlantic cod,Gadus morhua,588
DEU,1935,IIIa,CPR,Common prawn,Palaemon serratus,
DEU,1935,IIIa,CRE,Edible crab,Cancer pagurus,
DEU,1935,IIIa,CSH,Common shrimp,Crangon crangon,
DEU,1935,IIIa,DAB,Common dab,Limanda limanda,26
DEU,1935,IIIa,ELE,European eel,Anguilla anguilla,
DEU,1935,IIIa,FIN,Finfishes nei,Osteichthyes,229
DEU,1935,IIIa,FLE,European flounder,Platichthys flesus,28
DEU,1935,IIIa,FRF,Freshwater fishes nei,Osteichthyes,
DEU,1935,IIIa,GUX,"Gurnards, searobins nei",Triglidae,99
DEU,1935,IIIa,HAD,Haddock,Melanogrammus aeglefinus,116
DEU,1935,IIIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,1
DEU,1935,IIIa,HER,Atlantic herring,Clupea harengus,50
DEU,1935,IIIa,HKE,European hake,Merluccius merluccius,4
DEU,1935,IIIa,LBE,European lobster,Homarus gammarus,
DEU,1935,IIIa,LEM,Lemon sole,Microstomus kitt,7
DEU,1935,IIIa,LIN,Ling,Molva molva,12
DEU,1935,IIIa,MAC,Atlantic mackerel,Scomber scombrus,1
DEU,1935,IIIa,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,IIIa,MON,Angler(=Monk),Lophius piscatorius,3
DEU,1935,IIIa,MUS,Blue mussel,Mytilus edulis,
DEU,1935,IIIa,OYX,Flat oysters nei,Ostrea spp,
DEU,1935,IIIa,PLE,European plaice,Pleuronectes platessa,57
DEU,1935,IIIa,POK,Saithe(=Pollock),Pollachius virens,35
DEU,1935,IIIa,RED,Atlantic redfishes nei,Sebastes spp,
DEU,1935,IIIa,SBX,"Porgies, seabreams nei",Sparidae,
DEU,1935,IIIa,SHX,"Dogfish sharks, etc. nei",Squaliformes,14
DEU,1935,IIIa,SKA,Raja rays nei,Raja spp,16
DEU,1935,IIIa,SLX,Salmonoids nei,Salmonoidei,
DEU,1935,IIIa,SME,European smelt,Osmerus eperlanus,
DEU,1935,IIIa,SOL,Common sole,Solea solea,35
DEU,1935,IIIa,SPR,European sprat,Sprattus sprattus,
DEU,1935,IIIa,TUR,Turbot,Psetta maxima,14
DEU,1935,IIIa,USK,Tusk(=Cusk),Brosme brosme,
DEU,1935,IIIa,WHG,Whiting,Merlangius merlangus,243
DEU,1935,IIIa,WIT,Witch flounder,Glyptocephalus cynoglossus,2
DEU,1935,"IIIa,IV",BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,"IIIa,IV",BLL,Brill,Scophthalmus rhombus,
DEU,1935,"IIIa,IV",CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,
DEU,1935,"IIIa,IV",CLU,Clupeoids nei,Clupeoidei,
DEU,1935,"IIIa,IV",COD,Atlantic cod,Gadus morhua,
DEU,1935,"IIIa,IV",CPR,Common prawn,Palaemon serratus,
DEU,1935,"IIIa,IV",CRE,Edible crab,Cancer pagurus,31
DEU,1935,"IIIa,IV",CSH,Common shrimp,Crangon crangon,19901
DEU,1935,"IIIa,IV",DAB,Common dab,Limanda limanda,
DEU,1935,"IIIa,IV",ELE,European eel,Anguilla anguilla,
DEU,1935,"IIIa,IV",FIN,Finfishes nei,Osteichthyes,
DEU,1935,"IIIa,IV",FLE,European flounder,Platichthys flesus,
DEU,1935,"IIIa,IV",FRF,Freshwater fishes nei,Osteichthyes,
DEU,1935,"IIIa,IV",GUX,"Gurnards, searobins nei",Triglidae,
DEU,1935,"IIIa,IV",HAD,Haddock,Melanogrammus aeglefinus,
DEU,1935,"IIIa,IV",HAL,Atlantic halibut,Hippoglossus hippoglossus,
DEU,1935,"IIIa,IV",HER,Atlantic herring,Clupea harengus,
DEU,1935,"IIIa,IV",HKE,European hake,Merluccius merluccius,
DEU,1935,"IIIa,IV",LBE,European lobster,Homarus gammarus,160
DEU,1935,"IIIa,IV",LEM,Lemon sole,Microstomus kitt,
DEU,1935,"IIIa,IV",LIN,Ling,Molva molva,
DEU,1935,"IIIa,IV",MAC,Atlantic mackerel,Scomber scombrus,
DEU,1935,"IIIa,IV",MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,"IIIa,IV",MON,Angler(=Monk),Lophius piscatorius,
DEU,1935,"IIIa,IV",MUS,Blue mussel,Mytilus edulis,2799
DEU,1935,"IIIa,IV",OYX,Flat oysters nei,Ostrea spp,7
DEU,1935,"IIIa,IV",PLE,European plaice,Pleuronectes platessa,
DEU,1935,"IIIa,IV",POK,Saithe(=Pollock),Pollachius virens,
DEU,1935,"IIIa,IV",RED,Atlantic redfishes nei,Sebastes spp,
DEU,1935,"IIIa,IV",SBX,"Porgies, seabreams nei",Sparidae,
DEU,1935,"IIIa,IV",SHX,"Dogfish sharks, etc. nei",Squaliformes,
DEU,1935,"IIIa,IV",SKA,Raja rays nei,Raja spp,
DEU,1935,"IIIa,IV",SLX,Salmonoids nei,Salmonoidei,
DEU,1935,"IIIa,IV",SME,European smelt,Osmerus eperlanus,
DEU,1935,"IIIa,IV",SOL,Common sole,Solea solea,
DEU,1935,"IIIa,IV",SPR,European sprat,Sprattus sprattus,
DEU,1935,"IIIa,IV",TUR,Turbot,Psetta maxima,
DEU,1935,"IIIa,IV",USK,Tusk(=Cusk),Brosme brosme,
DEU,1935,"IIIa,IV",WHG,Whiting,Merlangius merlangus,
DEU,1935,"IIIa,IV",WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1935,IIIc,BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,IIIc,BLL,Brill,Scophthalmus rhombus,
DEU,1935,IIIc,CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,
DEU,1935,IIIc,CLU,Clupeoids nei,Clupeoidei,6
DEU,1935,IIIc,COD,Atlantic cod,Gadus morhua,2415
DEU,1935,IIIc,CPR,Common prawn,Palaemon serratus,
DEU,1935,IIIc,CRE,Edible crab,Cancer pagurus,
DEU,1935,IIIc,CSH,Common shrimp,Crangon crangon,
DEU,1935,IIIc,DAB,Common dab,Limanda limanda,266
DEU,1935,IIIc,ELE,European eel,Anguilla anguilla,97
DEU,1935,IIIc,FIN,Finfishes nei,Osteichthyes,86
DEU,1935,IIIc,FLE,European flounder,Platichthys flesus,261
DEU,1935,IIIc,FRF,Freshwater fishes nei,Osteichthyes,20
DEU,1935,IIIc,GUX,"Gurnards, searobins nei",Triglidae,
DEU,1935,IIIc,HAD,Haddock,Melanogrammus aeglefinus,
DEU,1935,IIIc,HAL,Atlantic halibut,Hippoglossus hippoglossus,
DEU,1935,IIIc,HER,Atlantic herring,Clupea harengus,2439
DEU,1935,IIIc,HKE,European hake,Merluccius merluccius,
DEU,1935,IIIc,LBE,European lobster,Homarus gammarus,
DEU,1935,IIIc,LEM,Lemon sole,Microstomus kitt,
DEU,1935,IIIc,LIN,Ling,Molva molva,
DEU,1935,IIIc,MAC,Atlantic mackerel,Scomber scombrus,10
DEU,1935,IIIc,MEG,Megrim,Lepidorhombus whiffiagonis,
DEU,1935,IIIc,MON,Angler(=Monk),Lophius piscatorius,
DEU,1935,IIIc,MUS,Blue mussel,Mytilus edulis,
DEU,1935,IIIc,OYX,Flat oysters nei,Ostrea spp,
DEU,1935,IIIc,PLE,European plaice,Pleuronectes platessa,70
DEU,1935,IIIc,POK,Saithe(=Pollock),Pollachius virens,
DEU,1935,IIIc,RED,Atlantic redfishes nei,Sebastes spp,
DEU,1935,IIIc,SBX,"Porgies, seabreams nei",Sparidae,
DEU,1935,IIIc,SHX,"Dogfish sharks, etc. nei",Squaliformes,
DEU,1935,IIIc,SKA,Raja rays nei,Raja spp,
DEU,1935,IIIc,SLX,Salmonoids nei,Salmonoidei,4
DEU,1935,IIIc,SME,European smelt,Osmerus eperlanus,
DEU,1935,IIIc,SOL,Common sole,Solea solea,
DEU,1935,IIIc,SPR,European sprat,Sprattus sprattus,398
DEU,1935,IIIc,TUR,Turbot,Psetta maxima,13
DEU,1935,IIIc,USK,Tusk(=Cusk),Brosme brosme,
DEU,1935,IIIc,WHG,Whiting,Merlangius merlangus,145
DEU,1935,IIIc,WIT,Witch flounder,Glyptocephalus cynoglossus,
DEU,1935,"IIIc,d",BFT,Atlantic bluefin tuna,Thunnus thynnus,
DEU,1935,"IIIc,d",BLL,Brill,Scophthalmus rhombus,
DEU,1935,"IIIc,d",CAT,Wolffishes(=Catfishes) nei,Anarhichas spp,
DEU,1935,"IIIc,d",CLU,Clupeoids nei,Clupeoidei,
DEU,1935,"IIIc,d",COD,Atlantic cod,Gadus morhua,
DEU,1935,"IIIc,d",CPR,Common prawn,Palaemon serratus,19
